ANCESTOR_CONCEPT_ID,DESCENDANT_CONCEPT_ID,MIN_LEVELS_OF_SEPARATION,MAX_LEVELS_OF_SEPARATION
42817786.0,1149196.0,0.0,0.0
44346586.0,1112807.0,0.0,0.0
44338537.0,1124300.0,0.0,0.0
44344260.0,40228214.0,2.0,3.0
44361859.0,1153428.0,0.0,0.0
45656042.0,19075601.0,2.0,3.0
45659060.0,19079524.0,1.0,1.0
45665384.0,19127890.0,0.0,0.0
45651608.0,1125315.0,0.0,0.0
45704364.0,40224805.0,2.0,3.0
45708110.0,19010482.0,0.0,0.0
45690014.0,1119510.0,0.0,0.0
45708076.0,1125315.0,0.0,0.0
45693239.0,1192710.0,0.0,0.0
45703700.0,1129625.0,0.0,0.0
45700147.0,933724.0,0.0,0.0
45784270.0,1125315.0,0.0,0.0
45785844.0,1153428.0,0.0,0.0
45803761.0,1129625.0,0.0,0.0
46239658.0,738818.0,0.0,0.0
45788820.0,1545958.0,0.0,0.0
46295319.0,1107830.0,0.0,0.0
45876032.0,3004501.0,2.0,2.0
46290144.0,1115171.0,2.0,3.0
4190185.0,81893.0,3.0,4.0
21000830.0,975125.0,0.0,0.0
21001770.0,40232448.0,2.0,3.0
21500731.0,19077344.0,5.0,6.0
35508319.0,1174888.0,0.0,0.0
36100000.0,198199.0,3.0,8.0
36503288.0,80502.0,4.0,4.0
36503252.0,40480160.0,2.0,2.0
42848776.0,1521369.0,0.0,0.0
44346626.0,1107830.0,0.0,0.0
44338624.0,1332418.0,0.0,0.0
45643352.0,40228230.0,2.0,3.0
44361833.0,1118084.0,0.0,0.0
45622544.0,40228214.0,2.0,3.0
45660381.0,19079524.0,1.0,1.0
45665384.0,1515774.0,0.0,0.0
45651653.0,1125315.0,0.0,0.0
45624172.0,715997.0,0.0,0.0
45705161.0,1501700.0,0.0,0.0
45689788.0,1119510.0,0.0,0.0
45708195.0,1125315.0,0.0,0.0
45693245.0,1110410.0,0.0,0.0
45703862.0,1129625.0,0.0,0.0
45693372.0,1521369.0,0.0,0.0
45786318.0,1125315.0,0.0,0.0
45786014.0,723013.0,0.0,0.0
45800979.0,1129625.0,0.0,0.0
45896136.0,738818.0,0.0,0.0
45788818.0,705944.0,0.0,0.0
46295715.0,1115008.0,0.0,0.0
46300061.0,19019273.0,2.0,3.0
46290150.0,40236446.0,2.0,3.0
4155793.0,4252419.0,3.0,4.0
21000803.0,1308738.0,0.0,0.0
21001770.0,1150837.0,2.0,3.0
21601077.0,964261.0,5.0,6.0
35508363.0,1129625.0,0.0,0.0
36200000.0,4059173.0,3.0,10.0
36702253.0,375671.0,8.0,10.0
36503287.0,4218389.0,2.0,2.0
42848776.0,1549786.0,0.0,0.0
44346613.0,1107830.0,0.0,0.0
44338636.0,914335.0,0.0,0.0
45643352.0,40228214.0,2.0,3.0
44361755.0,1310149.0,0.0,0.0
45628704.0,1332419.0,2.0,3.0
45632538.0,19079524.0,1.0,1.0
45665421.0,1308738.0,0.0,0.0
45651556.0,1125315.0,0.0,0.0
45624263.0,1310149.0,0.0,0.0
45705389.0,1124300.0,0.0,0.0
45690141.0,1119510.0,0.0,0.0
45708163.0,1125315.0,0.0,0.0
45693198.0,1124300.0,0.0,0.0
45702251.0,1129625.0,0.0,0.0
45693372.0,1549786.0,0.0,0.0
45786569.0,1125315.0,0.0,0.0
45786029.0,1124957.0,0.0,0.0
45799752.0,1129625.0,0.0,0.0
45896031.0,738818.0,0.0,0.0
45788879.0,1174888.0,0.0,0.0
46295492.0,1115008.0,0.0,0.0
46300002.0,19008572.0,2.0,3.0
46290275.0,1551192.0,2.0,3.0
4130851.0,4134304.0,3.0,4.0
21000803.0,1396131.0,0.0,0.0
21001770.0,40223821.0,2.0,3.0
21600127.0,40243436.0,5.0,6.0
35508364.0,1000560.0,0.0,0.0
36200000.0,4142905.0,3.0,10.0
36402193.0,4144583.0,8.0,8.0
36718119.0,381316.0,2.0,2.0
42808617.0,1125315.0,0.0,0.0
44346392.0,1107830.0,0.0,0.0
44338637.0,791967.0,0.0,0.0
45646145.0,19078461.0,2.0,3.0
44361890.0,1729720.0,0.0,0.0
45649974.0,19078461.0,2.0,3.0
45632591.0,46275916.0,1.0,1.0
45665422.0,1361711.0,0.0,0.0
45651270.0,1125315.0,0.0,0.0
45624276.0,723013.0,0.0,0.0
45705165.0,1124957.0,0.0,0.0
45690249.0,1119510.0,0.0,0.0
45707913.0,1125315.0,0.0,0.0
45693206.0,1115008.0,0.0,0.0
45702242.0,1129625.0,0.0,0.0
45693564.0,1153428.0,0.0,0.0
45786256.0,1125315.0,0.0,0.0
45786054.0,1713332.0,0.0,0.0
45798171.0,1129625.0,0.0,0.0
45895997.0,738818.0,0.0,0.0
46296837.0,1192710.0,0.0,0.0
46295756.0,723013.0,0.0,0.0
46300174.0,19019273.0,2.0,3.0
46290237.0,40231925.0,2.0,3.0
4134148.0,4117038.0,3.0,4.0
21000717.0,1551099.0,0.0,0.0
21001770.0,40223834.0,2.0,3.0
21503645.0,1177480.0,5.0,5.0
35508300.0,1192710.0,0.0,0.0
36102154.0,4112343.0,3.0,8.0
36516772.0,78272.0,7.0,8.0
36718119.0,380378.0,2.0,2.0
42808624.0,1129625.0,0.0,0.0
44346527.0,1545958.0,0.0,0.0
44341152.0,1129625.0,0.0,0.0
45640380.0,19078461.0,2.0,3.0
44361891.0,1343916.0,0.0,0.0
45621171.0,40228214.0,2.0,3.0
45636329.0,46275916.0,1.0,1.0
45665163.0,920293.0,0.0,0.0
45651442.0,1125315.0,0.0,0.0
45624236.0,1124957.0,0.0,0.0
45705360.0,738818.0,0.0,0.0
45690055.0,1119510.0,0.0,0.0
45708140.0,1125315.0,0.0,0.0
45692969.0,1332418.0,0.0,0.0
45702287.0,1129625.0,0.0,0.0
45693524.0,975125.0,0.0,0.0
45786454.0,1125315.0,0.0,0.0
45786054.0,1759842.0,0.0,0.0
45798173.0,1129625.0,0.0,0.0
45896807.0,738818.0,0.0,0.0
46296845.0,1551099.0,0.0,0.0
46295712.0,1118084.0,0.0,0.0
46300340.0,40229134.0,2.0,3.0
46290294.0,40232448.0,2.0,3.0
4162054.0,4197460.0,3.0,4.0
21000819.0,1551099.0,0.0,0.0
21000571.0,1551192.0,2.0,3.0
21503645.0,1125315.0,5.0,5.0
35508210.0,1738521.0,0.0,0.0
36102149.0,4116491.0,3.0,8.0
36503290.0,78272.0,7.0,7.0
40181754.0,40221415.0,2.0,2.0
42808624.0,1177480.0,0.0,0.0
44346531.0,933724.0,0.0,0.0
44341207.0,738818.0,0.0,0.0
44337454.0,1332419.0,2.0,3.0
44361896.0,1124300.0,0.0,0.0
45662642.0,19075601.0,2.0,3.0
45647677.0,19079524.0,1.0,1.0
45665430.0,1308738.0,0.0,0.0
45651561.0,1125315.0,0.0,0.0
45624244.0,975125.0,0.0,0.0
45705335.0,967823.0,0.0,0.0
45690178.0,1119510.0,0.0,0.0
45708322.0,1125315.0,0.0,0.0
45693131.0,1501700.0,0.0,0.0
45702373.0,1129625.0,0.0,0.0
45693477.0,1153428.0,0.0,0.0
45786459.0,1125315.0,0.0,0.0
45786056.0,967823.0,0.0,0.0
45798126.0,1129625.0,0.0,0.0
45804357.0,738818.0,0.0,0.0
46296758.0,1305058.0,0.0,0.0
46295687.0,975125.0,0.0,0.0
46300532.0,1154615.0,2.0,3.0
46290105.0,40228230.0,2.0,3.0
4044900.0,4047491.0,3.0,4.0
21000758.0,967823.0,0.0,0.0
21000049.0,46233988.0,2.0,3.0
21503645.0,19010482.0,5.0,5.0
35508267.0,1125315.0,0.0,0.0
36102149.0,4112343.0,3.0,8.0
36702253.0,381316.0,6.0,7.0
40057995.0,19127904.0,2.0,2.0
42821356.0,1153428.0,0.0,0.0
44346502.0,1115008.0,0.0,0.0
44341157.0,975125.0,0.0,0.0
45662341.0,19078461.0,2.0,3.0
44361897.0,1589505.0,0.0,0.0
45643483.0,19075601.0,2.0,3.0
45648191.0,19079524.0,1.0,1.0
45665249.0,1332418.0,0.0,0.0
45651689.0,1125315.0,0.0,0.0
45624391.0,1343916.0,0.0,0.0
45705453.0,914335.0,0.0,0.0
45690244.0,1119510.0,0.0,0.0
45708300.0,1125315.0,0.0,0.0
45693132.0,1115008.0,0.0,0.0
45702447.0,1129625.0,0.0,0.0
45693483.0,1149196.0,0.0,0.0
45786467.0,1125315.0,0.0,0.0
45786036.0,1174888.0,0.0,0.0
45795402.0,1129625.0,0.0,0.0
45796287.0,738818.0,0.0,0.0
46296761.0,1367571.0,0.0,0.0
46295949.0,1713332.0,0.0,0.0
46300323.0,19019273.0,2.0,3.0
46290212.0,1545959.0,2.0,3.0
4042140.0,317009.0,3.0,4.0
21000760.0,967823.0,0.0,0.0
21000049.0,46233710.0,2.0,3.0
21503645.0,1305058.0,5.0,5.0
35508302.0,1738521.0,0.0,0.0
36102149.0,4294548.0,3.0,8.0
36703458.0,4043241.0,6.0,6.0
37522376.0,4202451.0,2.0,2.0
42822200.0,1119510.0,0.0,0.0
44346754.0,1115008.0,0.0,0.0
44341158.0,1177480.0,0.0,0.0
45640340.0,19078461.0,2.0,3.0
44361900.0,1115008.0,0.0,0.0
45643562.0,40228214.0,2.0,3.0
45663669.0,19079524.0,1.0,1.0
45665371.0,738818.0,0.0,0.0
45651569.0,1125315.0,0.0,0.0
45624392.0,1192710.0,0.0,0.0
45705549.0,1149196.0,0.0,0.0
45690365.0,1119510.0,0.0,0.0
45705215.0,1125315.0,0.0,0.0
45693134.0,1115008.0,0.0,0.0
45702500.0,1129625.0,0.0,0.0
45693510.0,19003953.0,0.0,0.0
45786468.0,1125315.0,0.0,0.0
45786068.0,1309944.0,0.0,0.0
45795564.0,1129625.0,0.0,0.0
45797162.0,738818.0,0.0,0.0
46296705.0,914335.0,0.0,0.0
46295473.0,1717327.0,0.0,0.0
46296306.0,19075001.0,2.0,3.0
46292015.0,40232448.0,2.0,3.0
4180627.0,4218408.0,3.0,4.0
21000766.0,1125443.0,0.0,0.0
21001463.0,1332419.0,2.0,3.0
21503645.0,1118084.0,5.0,5.0
35508279.0,1125315.0,0.0,0.0
36100000.0,372328.0,3.0,3.0
36516728.0,4134304.0,6.0,6.0
37202317.0,255848.0,2.0,2.0
42822200.0,1125315.0,0.0,0.0
44346574.0,1738521.0,0.0,0.0
44359842.0,1129625.0,0.0,0.0
45622053.0,19078461.0,2.0,3.0
44361727.0,1149380.0,0.0,0.0
45637968.0,40228214.0,2.0,3.0
45629888.0,19079524.0,1.0,1.0
45667423.0,1107830.0,0.0,0.0
45648185.0,1125315.0,0.0,0.0
45668197.0,708298.0,0.0,0.0
45705553.0,1149196.0,0.0,0.0
45690192.0,1119510.0,0.0,0.0
45705206.0,1125315.0,0.0,0.0
45693226.0,914335.0,0.0,0.0
45702435.0,1129625.0,0.0,0.0
45693566.0,1308738.0,0.0,0.0
45784392.0,1125315.0,0.0,0.0
45786064.0,1192710.0,0.0,0.0
45796940.0,1129625.0,0.0,0.0
45796524.0,738818.0,0.0,0.0
46296548.0,1149196.0,0.0,0.0
46295421.0,1768849.0,0.0,0.0
46296315.0,40232448.0,2.0,3.0
46291545.0,1115171.0,2.0,3.0
4043161.0,44805732.0,3.0,4.0
21000874.0,1551099.0,0.0,0.0
21000591.0,1551192.0,2.0,3.0
21503645.0,1124957.0,5.0,5.0
35508279.0,1119510.0,0.0,0.0
36100000.0,255848.0,3.0,3.0
36426668.0,1305058.0,0.0,0.0
37202317.0,4283893.0,2.0,2.0
42821742.0,1125315.0,0.0,0.0
44346536.0,1729720.0,0.0,0.0
44359562.0,1124300.0,0.0,0.0
45640406.0,19078461.0,2.0,3.0
44361731.0,1551099.0,0.0,0.0
45656371.0,40228214.0,2.0,3.0
45629888.0,46275916.0,1.0,1.0
45667429.0,738818.0,0.0,0.0
45648304.0,1125315.0,0.0,0.0
45668312.0,1153428.0,0.0,0.0
45705384.0,1501700.0,0.0,0.0
45690194.0,1119510.0,0.0,0.0
45705165.0,1125315.0,0.0,0.0
45693229.0,1000560.0,0.0,0.0
45702436.0,1129625.0,0.0,0.0
45693574.0,1115008.0,0.0,0.0
45784457.0,1125315.0,0.0,0.0
45786065.0,1124300.0,0.0,0.0
45797069.0,1129625.0,0.0,0.0
45796535.0,738818.0,0.0,0.0
46295107.0,1326303.0,0.0,0.0
46295264.0,1310149.0,0.0,0.0
46318372.0,40243436.0,2.0,3.0
46292005.0,46233710.0,2.0,3.0
4043023.0,4216130.0,3.0,4.0
21000819.0,975125.0,0.0,0.0
21000538.0,1551192.0,2.0,3.0
21503645.0,1102527.0,5.0,5.0
35508280.0,1125315.0,0.0,0.0
36100000.0,195588.0,3.0,3.0
36422232.0,19059528.0,0.0,0.0
40782521.0,3010813.0,2.0,2.0
42819679.0,1177480.0,0.0,0.0
44346543.0,1729720.0,0.0,0.0
44359661.0,1177480.0,0.0,0.0
45643401.0,19078461.0,2.0,3.0
44361733.0,1149380.0,0.0,0.0
45655909.0,19079524.0,2.0,3.0
45652131.0,19079524.0,1.0,1.0
45667354.0,1115008.0,0.0,0.0
45649239.0,1125315.0,0.0,0.0
45668354.0,975125.0,0.0,0.0
45705385.0,1115008.0,0.0,0.0
45690378.0,1119510.0,0.0,0.0
45705360.0,1125315.0,0.0,0.0
45693291.0,1115008.0,0.0,0.0
45699422.0,1129625.0,0.0,0.0
45693577.0,1717327.0,0.0,0.0
45784466.0,1125315.0,0.0,0.0
45786067.0,1501700.0,0.0,0.0
45795713.0,1129625.0,0.0,0.0
45791405.0,738818.0,0.0,0.0
46295146.0,1557272.0,0.0,0.0
46296103.0,975125.0,0.0,0.0
46318402.0,40232448.0,2.0,3.0
46241955.0,40229134.0,2.0,3.0
4040396.0,4117038.0,3.0,4.0
21000806.0,1308738.0,0.0,0.0
21001459.0,1332419.0,2.0,3.0
21503645.0,1154029.0,5.0,5.0
35508280.0,1119510.0,0.0,0.0
36100000.0,440448.0,3.0,3.0
36428428.0,1137529.0,0.0,0.0
36703452.0,381316.0,2.0,2.0
42819004.0,1125315.0,0.0,0.0
44346778.0,1713332.0,0.0,0.0
44359606.0,1149380.0,0.0,0.0
45664799.0,19078461.0,2.0,3.0
44361742.0,967823.0,0.0,0.0
45659435.0,40228214.0,2.0,3.0
45658342.0,19079524.0,1.0,1.0
45667440.0,1500211.0,0.0,0.0
45649210.0,1125315.0,0.0,0.0
45668200.0,1124300.0,0.0,0.0
45705388.0,1149196.0,0.0,0.0
45686795.0,1119510.0,0.0,0.0
45705551.0,1125315.0,0.0,0.0
45694754.0,1115008.0,0.0,0.0
45699346.0,1129625.0,0.0,0.0
45693543.0,1192710.0,0.0,0.0
45784447.0,1125315.0,0.0,0.0
45786726.0,1149196.0,0.0,0.0
45795718.0,1129625.0,0.0,0.0
45791547.0,738818.0,0.0,0.0
46295039.0,1343916.0,0.0,0.0
46295728.0,1149196.0,0.0,0.0
46318807.0,40236824.0,2.0,3.0
46241956.0,19078461.0,2.0,3.0
4043025.0,4047491.0,3.0,4.0
21000806.0,1396131.0,0.0,0.0
21001456.0,19075601.0,2.0,3.0
21503645.0,1129625.0,5.0,5.0
35508280.0,738818.0,0.0,0.0
36100000.0,4283893.0,3.0,3.0
36428442.0,1539403.0,0.0,0.0
37203741.0,261325.0,2.0,2.0
42822308.0,1177480.0,0.0,0.0
44346142.0,1149196.0,0.0,0.0
44359608.0,791967.0,0.0,0.0
44358502.0,19078461.0,2.0,3.0
44361765.0,1149380.0,0.0,0.0
45622769.0,40228214.0,2.0,3.0
45658419.0,19079524.0,1.0,1.0
45667443.0,1589505.0,0.0,0.0
45648361.0,1125315.0,0.0,0.0
45668442.0,1361711.0,0.0,0.0
45705396.0,975125.0,0.0,0.0
45688409.0,1119510.0,0.0,0.0
45705554.0,1125315.0,0.0,0.0
45694627.0,1539403.0,0.0,0.0
45699488.0,1129625.0,0.0,0.0
45693587.0,1501700.0,0.0,0.0
45784450.0,1125315.0,0.0,0.0
45786369.0,1728416.0,0.0,0.0
45793005.0,1129625.0,0.0,0.0
46298495.0,738818.0,0.0,0.0
46295113.0,933724.0,0.0,0.0
46295933.0,1521369.0,0.0,0.0
46318452.0,40229134.0,2.0,3.0
46241965.0,40229134.0,2.0,3.0
4040400.0,4057420.0,3.0,4.0
21000804.0,1308738.0,0.0,0.0
21000010.0,19073188.0,2.0,3.0
21503645.0,1115008.0,5.0,5.0
35508285.0,1125315.0,0.0,0.0
35600000.0,4280726.0,3.0,3.0
36426127.0,1501700.0,0.0,0.0
37203741.0,4051466.0,2.0,2.0
42820242.0,1149196.0,0.0,0.0
44346548.0,1512674.0,0.0,0.0
44359716.0,975125.0,0.0,0.0
45634240.0,19078461.0,2.0,3.0
44361810.0,1310149.0,0.0,0.0
45640845.0,40228214.0,2.0,3.0
45660276.0,19079524.0,1.0,1.0
45667443.0,1549786.0,0.0,0.0
45648438.0,1125315.0,0.0,0.0
45668262.0,1192710.0,0.0,0.0
45705518.0,1107830.0,0.0,0.0
45688411.0,1119510.0,0.0,0.0
45705341.0,1125315.0,0.0,0.0
45694366.0,1759842.0,0.0,0.0
45699490.0,1129625.0,0.0,0.0
45693408.0,1149196.0,0.0,0.0
45784479.0,1125315.0,0.0,0.0
45786677.0,19010482.0,0.0,0.0
45792926.0,1129625.0,0.0,0.0
46298782.0,738818.0,0.0,0.0
46295116.0,1000560.0,0.0,0.0
46295934.0,1124957.0,0.0,0.0
46318767.0,19008572.0,2.0,3.0
46241968.0,40229134.0,2.0,3.0
4050571.0,40492359.0,3.0,3.0
21000806.0,1595799.0,0.0,0.0
21000010.0,19129655.0,2.0,3.0
21503160.0,1174888.0,6.0,6.0
35508285.0,1112807.0,0.0,0.0
35300000.0,441267.0,3.0,3.0
36424292.0,1129625.0,0.0,0.0
37203747.0,255848.0,2.0,2.0
42820392.0,1177480.0,0.0,0.0
44346548.0,19127890.0,0.0,0.0
44359724.0,1177480.0,0.0,0.0
45628354.0,19078461.0,2.0,3.0
44361767.0,1778162.0,0.0,0.0
45621245.0,1332419.0,2.0,3.0
45654690.0,19079524.0,1.0,1.0
45667275.0,738818.0,0.0,0.0
45648455.0,1125315.0,0.0,0.0
45668269.0,738818.0,0.0,0.0
45705350.0,1107830.0,0.0,0.0
45688696.0,1119510.0,0.0,0.0
45705329.0,1125315.0,0.0,0.0
45694366.0,1713332.0,0.0,0.0
45699594.0,1129625.0,0.0,0.0
45693326.0,1149196.0,0.0,0.0
45782313.0,1125315.0,0.0,0.0
45786539.0,1000560.0,0.0,0.0
45792839.0,1129625.0,0.0,0.0
46298939.0,738818.0,0.0,0.0
46295071.0,1107830.0,0.0,0.0
46296037.0,738818.0,0.0,0.0
46318699.0,19133905.0,2.0,3.0
46242016.0,40229134.0,2.0,3.0
4042478.0,4242997.0,3.0,3.0
21000860.0,1367571.0,0.0,0.0
21000010.0,19073183.0,2.0,3.0
21503160.0,914335.0,6.0,6.0
35508291.0,715997.0,0.0,0.0
21603282.0,40169281.0,3.0,3.0
36423716.0,1759842.0,0.0,0.0
37202312.0,261325.0,2.0,2.0
42819169.0,1149196.0,0.0,0.0
44346548.0,1549786.0,0.0,0.0
44359823.0,1332418.0,0.0,0.0
45622228.0,40223768.0,2.0,3.0
44361850.0,1149380.0,0.0,0.0
45662516.0,40228214.0,2.0,3.0
45632711.0,19079524.0,1.0,1.0
45667452.0,1361711.0,0.0,0.0
45648316.0,1125315.0,0.0,0.0
45668391.0,738818.0,0.0,0.0
45705354.0,1149196.0,0.0,0.0
45688697.0,1119510.0,0.0,0.0
45705421.0,1125315.0,0.0,0.0
45694369.0,1713332.0,0.0,0.0
45696019.0,1129625.0,0.0,0.0
45693417.0,933724.0,0.0,0.0
45782315.0,1125315.0,0.0,0.0
45786682.0,1192710.0,0.0,0.0
45792956.0,1129625.0,0.0,0.0
46290400.0,738818.0,0.0,0.0
46295173.0,1115008.0,0.0,0.0
46295667.0,1149196.0,0.0,0.0
46318725.0,40232448.0,2.0,3.0
46242020.0,19019273.0,2.0,3.0
4094683.0,4142905.0,3.0,3.0
21000825.0,975125.0,0.0,0.0
21001430.0,19059056.0,2.0,3.0
21503160.0,1107830.0,6.0,6.0
35509012.0,1153428.0,0.0,0.0
35205038.0,4051466.0,3.0,3.0
36426182.0,1589505.0,0.0,0.0
37203744.0,255848.0,2.0,2.0
42819196.0,1107830.0,0.0,0.0
44346685.0,738818.0,0.0,0.0
44359725.0,738818.0,0.0,0.0
45628522.0,19078461.0,2.0,3.0
44361877.0,1308738.0,0.0,0.0
45631930.0,19079524.0,2.0,3.0
45652012.0,19079524.0,1.0,1.0
45662805.0,1326303.0,0.0,0.0
45648513.0,1125315.0,0.0,0.0
45668370.0,1192710.0,0.0,0.0
45705166.0,723013.0,0.0,0.0
45688730.0,1119510.0,0.0,0.0
45705423.0,1125315.0,0.0,0.0
45694369.0,1759842.0,0.0,0.0
45696061.0,1129625.0,0.0,0.0
45693484.0,1343916.0,0.0,0.0
45782320.0,1125315.0,0.0,0.0
45786381.0,1000560.0,0.0,0.0
45793119.0,1129625.0,0.0,0.0
46290686.0,738818.0,0.0,0.0
46295073.0,1107830.0,0.0,0.0
46296244.0,1000560.0,0.0,0.0
46313165.0,1115171.0,2.0,3.0
46242024.0,40232448.0,2.0,3.0
4105886.0,4084167.0,3.0,3.0
21000830.0,1551099.0,0.0,0.0
21001454.0,19075601.0,2.0,3.0
21503160.0,1153428.0,6.0,6.0
35509015.0,1177480.0,0.0,0.0
35204998.0,321042.0,3.0,3.0
36155942.0,1115171.0,2.0,3.0
37003664.0,4116491.0,2.0,2.0
42820405.0,1125315.0,0.0,0.0
44346511.0,1124300.0,0.0,0.0
44359984.0,1112807.0,0.0,0.0
45658457.0,19078461.0,2.0,3.0
44361908.0,1000560.0,0.0,0.0
45621277.0,40228214.0,2.0,3.0
45632600.0,19079524.0,1.0,1.0
45662813.0,1310149.0,0.0,0.0
45648322.0,1125315.0,0.0,0.0
45668373.0,738818.0,0.0,0.0
45705343.0,1154343.0,0.0,0.0
45687103.0,1119510.0,0.0,0.0
45705430.0,1125315.0,0.0,0.0
45694372.0,975125.0,0.0,0.0
45696129.0,1129625.0,0.0,0.0
45693495.0,1149196.0,0.0,0.0
45782329.0,1125315.0,0.0,0.0
45786384.0,723013.0,0.0,0.0
45793215.0,1129625.0,0.0,0.0
46290743.0,738818.0,0.0,0.0
46295094.0,1107830.0,0.0,0.0
46295485.0,975125.0,0.0,0.0
46312531.0,19019273.0,2.0,3.0
46242178.0,42707627.0,2.0,3.0
4134184.0,4134304.0,3.0,3.0
21000873.0,975125.0,0.0,0.0
21000548.0,19007333.0,2.0,3.0
21503160.0,1192710.0,6.0,6.0
35508709.0,1125315.0,0.0,0.0
21602098.0,975125.0,3.0,3.0
36156096.0,19133905.0,2.0,3.0
37503938.0,44805732.0,2.0,2.0
42848796.0,1512674.0,0.0,0.0
44346617.0,738818.0,0.0,0.0
44360001.0,1192710.0,0.0,0.0
45631270.0,1545959.0,2.0,3.0
44361909.0,1118084.0,0.0,0.0
45631574.0,40228214.0,2.0,3.0
45626925.0,46275916.0,1.0,1.0
45662455.0,1539403.0,0.0,0.0
45648630.0,1125315.0,0.0,0.0
45668380.0,1326303.0,0.0,0.0
45705323.0,1154343.0,0.0,0.0
45687173.0,1119510.0,0.0,0.0
45705434.0,1125315.0,0.0,0.0
45694832.0,1759842.0,0.0,0.0
45696159.0,1129625.0,0.0,0.0
45693422.0,1343916.0,0.0,0.0
45782222.0,1125315.0,0.0,0.0
45786133.0,1112807.0,0.0,0.0
45792127.0,1129625.0,0.0,0.0
46291113.0,738818.0,0.0,0.0
46295178.0,1192710.0,0.0,0.0
46295417.0,1149196.0,0.0,0.0
46312823.0,19059056.0,2.0,3.0
46242319.0,19008572.0,2.0,3.0
4189544.0,4015189.0,3.0,3.0
21000825.0,1551099.0,0.0,0.0
21001775.0,40229134.0,2.0,3.0
21503146.0,19023398.0,6.0,7.0
35508390.0,1125315.0,0.0,0.0
36102971.0,258780.0,3.0,3.0
36156026.0,1127433.0,2.0,3.0
37503938.0,4186930.0,2.0,2.0
42848796.0,1549786.0,0.0,0.0
44346665.0,1112807.0,0.0,0.0
44359573.0,1343916.0,0.0,0.0
45659239.0,19078461.0,2.0,3.0
44361910.0,1000560.0,0.0,0.0
45649962.0,19078461.0,2.0,3.0
45638826.0,46275916.0,1.0,1.0
45662783.0,740275.0,0.0,0.0
45648631.0,1125315.0,0.0,0.0
45668559.0,1000560.0,0.0,0.0
45705327.0,1149196.0,0.0,0.0
45684127.0,1119510.0,0.0,0.0
45705746.0,1125315.0,0.0,0.0
45694832.0,1713332.0,0.0,0.0
45696495.0,1129625.0,0.0,0.0
45693427.0,1174888.0,0.0,0.0
45782524.0,1125315.0,0.0,0.0
45786139.0,19002770.0,0.0,0.0
45790323.0,1129625.0,0.0,0.0
46242354.0,738818.0,0.0,0.0
46295385.0,967823.0,0.0,0.0
46296250.0,1154029.0,0.0,0.0
46312942.0,40162522.0,2.0,3.0
46242234.0,40229134.0,2.0,3.0
4193169.0,4112343.0,3.0,3.0
19132304.0,19132304.0,0.0,0.0
21001775.0,43012036.0,2.0,3.0
21500541.0,40232448.0,6.0,7.0
35508454.0,1119510.0,0.0,0.0
21604389.0,740275.0,3.0,3.0
36156044.0,1127433.0,2.0,3.0
36703484.0,378419.0,2.0,2.0
42848815.0,1129625.0,0.0,0.0
44346667.0,1174888.0,0.0,0.0
44359575.0,1332418.0,0.0,0.0
45625399.0,40223768.0,2.0,3.0
44361816.0,1729720.0,0.0,0.0
45649995.0,19079524.0,2.0,3.0
45654133.0,19079524.0,1.0,1.0
45662788.0,1332418.0,0.0,0.0
45648643.0,1125315.0,0.0,0.0
45668294.0,1713332.0,0.0,0.0
45705331.0,1307863.0,0.0,0.0
45684174.0,1119510.0,0.0,0.0
45705568.0,1125315.0,0.0,0.0
45694945.0,1110410.0,0.0,0.0
45696323.0,1129625.0,0.0,0.0
45693468.0,1521369.0,0.0,0.0
45782502.0,1125315.0,0.0,0.0
45786140.0,1500211.0,0.0,0.0
45790707.0,1129625.0,0.0,0.0
46242356.0,738818.0,0.0,0.0
46295404.0,914335.0,0.0,0.0
46295682.0,1174888.0,0.0,0.0
46313096.0,1551192.0,2.0,3.0
46242182.0,40229134.0,2.0,3.0
4117301.0,4107731.0,3.0,3.0
19133679.0,19133679.0,0.0,0.0
21000544.0,19007333.0,2.0,3.0
21503444.0,19079524.0,6.0,7.0
35508211.0,1125315.0,0.0,0.0
21604069.0,19003953.0,3.0,3.0
36156140.0,19073183.0,2.0,3.0
37396230.0,4024289.0,2.0,2.0
42848815.0,1119510.0,0.0,0.0
44346668.0,1177480.0,0.0,0.0
44360007.0,1149380.0,0.0,0.0
45628629.0,19079524.0,2.0,3.0
44361883.0,705944.0,0.0,0.0
45640813.0,1539411.0,2.0,3.0
45639363.0,46275916.0,1.0,1.0
45662898.0,19127890.0,0.0,0.0
45648553.0,1125315.0,0.0,0.0
45668296.0,933724.0,0.0,0.0
45705333.0,1738521.0,0.0,0.0
45684213.0,1119510.0,0.0,0.0
45705510.0,1125315.0,0.0,0.0
45694393.0,1759842.0,0.0,0.0
45696329.0,1129625.0,0.0,0.0
45693601.0,1154029.0,0.0,0.0
45782528.0,1125315.0,0.0,0.0
45786143.0,19127890.0,0.0,0.0
45790531.0,1129625.0,0.0,0.0
46240237.0,738818.0,0.0,0.0
46295408.0,1115008.0,0.0,0.0
46296184.0,1115008.0,0.0,0.0
46313043.0,1127433.0,2.0,3.0
46242192.0,19008572.0,2.0,3.0
4116777.0,260139.0,3.0,3.0
21000230.0,1738521.0,0.0,0.0
21000038.0,1551192.0,2.0,3.0
21503444.0,19077344.0,6.0,7.0
35508376.0,1125315.0,0.0,0.0
